order_id,order_date,customer,category,amount_original,currency_original,amount_brl
2813,2024-04-16,Diego Ferreira,Eletrônicos,1459.22,USD,7498.79
2814,2023-07-27,Paulo Barbosa,Esporte,2174.65,BRL,2174.65
2815,2024-12-30,Mariana Martins,Eletrônicos,1049.30,BRL,1049.30
2816,2024-11-09,Gabriela Barbosa,Moda,4604.00,USD,26667.75
2817,2023-07-28,Felipe Gomes,Esporte,1740.76,USD,8377.41
2818,2023-04-21,Isabela Barbosa,Esporte,1523.51,BRL,1523.51
2819,2023-06-15,Mariana Henriques,Casa,2271.62,BRL,2271.62
2821,2023-12-12,Felipe Pereira,Livros,2748.87,BRL,2748.87
2822,2024-07-03,Paulo Almeida,Esporte,3044.18,BRL,3044.18
2823,2023-08-07,Olívia Barbosa,Casa,28.39,BRL,28.39
2825,2023-03-10,Henrique Carvalho,Casa,4933.89,BRL,4933.89
2826,2024-09-21,Gabriela Klein,Eletrônicos,995.73,BRL,995.73
2827,2023-11-05,Felipe Ribeiro,Moda,2566.78,BRL,2566.78
2828,2023-12-30,Olívia Lopes,Moda,20.51,BRL,20.51
2830,2023-07-14,Tiago Duarte,Eletrônicos,3149.44,BRL,3149.44
2831,2023-09-25,João Gomes,Livros,4781.16,BRL,4781.16
2832,2023-04-02,Gabriela Henriques,Esporte,2759.14,BRL,2759.14
2833,2023-10-31,João Vasconcelos,Esporte,2123.42,BRL,2123.42
2836,2023-03-14,Bruno Esteves,Eletrônicos,4367.99,BRL,4367.99
2837,2024-10-03,Bruno Pereira,Moda,767.25,BRL,767.25
2839,2024-01-28,Nuno Lopes,Casa,2307.84,BRL,2307.84
2842,2023-09-02,Felipe Pereira,Esporte,727.35,BRL,727.35
2843,2024-02-23,Isabela Barbosa,Esporte,4456.71,USD,22115.98
2844,2023-02-08,Nuno Ferreira,Casa,1813.00,BRL,1813.00
2845,2024-02-26,Isabela Oliveira,Esporte,3428.73,BRL,3428.73
2846,2024-11-21,Diego Duarte,Esporte,1440.12,USD,8341.61
2847,2024-06-06,Diego Jesus,Esporte,1154.17,BRL,1154.17
2848,2024-07-22,Olívia Ribeiro,Livros,1009.54,BRL,1009.54
2850,2023-10-08,João Nogueira,Esporte,2821.25,BRL,2821.25
2851,2024-09-15,Isabela Martins,Não informado,464.48,BRL,464.48
2852,2024-02-01,Diego Nogueira,Livros,3984.16,BRL,3984.16
2853,2024-06-19,Carla Ribeiro,Livros,1417.96,BRL,1417.96
2854,2024-08-07,Gabriela Nogueira,Esporte,2928.76,BRL,2928.76
2855,2024-12-16,Nuno Ribeiro,Moda,3972.15,BRL,3972.15
2856,2023-11-09,Lucas Pereira,Moda,1932.37,BRL,1932.37
2858,2024-01-12,Paulo Teixeira,Livros,2312.41,USD,11374.05
2859,2024-06-09,Sofia Barbosa,Livros,3185.13,BRL,3185.13
2862,2023-12-27,Paulo Barbosa,Esporte,4586.13,USD,22477.08
2863,2024-06-12,Rafael Oliveira,Esporte,2941.39,USD,15779.67
2864,2024-04-13,Vitória Oliveira,Esporte,3450.18,BRL,3450.18
2865,2024-10-13,Eduarda Jesus,Moda,1820.42,BRL,1820.42
2866,2023-03-24,Sofia Santos,Livros,4321.57,BRL,4321.57
2867,2023-11-02,Ana Duarte,Esporte,1074.45,BRL,1074.45
2868,2024-03-23,Gabriela Martins,Moda,256.03,BRL,256.03
2869,2023-07-02,Bruno Vasconcelos,Esporte,4014.01,BRL,4014.01
2870,2024-10-29,Rafael Jesus,Livros,481.33,BRL,481.33
2871,2024-10-02,Eduarda Ribeiro,Não informado,2959.23,BRL,2959.23
2872,2024-01-27,Bruno Martins,Moda,4526.60,BRL,4526.60
2873,2023-11-25,Ana Duarte,Livros,4713.50,USD,23206.92
2874,2024-10-25,Paulo Martins,Livros,4328.60,BRL,4328.60
2876,2023-07-03,Olívia Teixeira,Livros,3348.07,BRL,3348.07
2877,2024-04-23,Mariana Henriques,Eletrônicos,2235.33,BRL,2235.33
2878,2024-03-25,Felipe Queiroz,Esporte,3342.78,BRL,3342.78
2880,2023-03-15,Henrique Ribeiro,Esporte,2667.02,BRL,2667.02
2881,2023-04-15,Lucas Teixeira,Livros,3444.11,BRL,3444.11
2884,2023-09-10,Gabriela Esteves,Moda,3318.25,USD,16416.05
2885,2023-09-12,Rafael Almeida,Livros,708.06,BRL,708.06
2886,2024-04-22,Eduarda Jesus,Livros,2717.61,BRL,2717.61
2887,2024-03-02,Nuno Klein,Casa,2775.28,BRL,2775.28
2888,2023-10-14,Bruno Teixeira,Livros,240.41,BRL,240.41
2890,2023-02-17,Felipe Oliveira,Não informado,2331.67,BRL,2331.67
2891,2024-10-13,Bruno Gomes,Moda,1302.22,BRL,1302.22
2892,2024-03-08,Isabela Lopes,Esporte,483.82,BRL,483.82
2893,2024-09-23,Gabriela Almeida,Eletrônicos,2346.97,BRL,2346.97
2894,2023-07-10,João Jesus,Casa,3276.66,BRL,3276.66
2895,2023-08-04,Bruno Esteves,Livros,2157.20,BRL,2157.20
2897,2023-11-10,Ana Ferreira,Livros,4210.82,BRL,4210.82
2898,2023-02-12,Vitória Lopes,Esporte,4111.07,USD,21307.68
2899,2023-01-28,Carla Duarte,Esporte,219.50,BRL,219.50
2900,2024-01-03,Bruno Ribeiro,Eletrônicos,4181.41,BRL,4181.41
2901,2023-04-13,Paulo Gomes,Livros,2663.07,BRL,2663.07
2902,2023-09-02,Lucas Barbosa,Casa,4835.99,BRL,4835.99
2904,2024-06-01,Ana Almeida,Eletrônicos,4815.95,BRL,4815.95
2905,2023-07-04,Sofia Henriques,Livros,723.38,BRL,723.38
2907,2023-08-09,Gabriela Klein,Esporte,3217.21,BRL,3217.21
2909,2024-07-04,Isabela Nogueira,Casa,1237.55,BRL,1237.55
2911,2024-08-01,Felipe Queiroz,Eletrônicos,841.59,BRL,841.59
2913,2024-03-17,Lucas Santos,Eletrônicos,3460.80,BRL,3460.80
2914,2024-06-12,Diego Queiroz,Livros,3304.03,BRL,3304.03
2915,2023-06-06,Karina Ribeiro,Eletrônicos,3544.94,BRL,3544.94
2916,2023-02-10,Lucas Henriques,Esporte,3047.05,USD,15792.86
2917,2023-08-03,Paulo Teixeira,Moda,3316.80,USD,16264.92
2918,2023-08-13,Paulo Klein,Casa,3200.73,BRL,3200.73
2919,2023-10-10,Tiago Almeida,Eletrônicos,2861.56,BRL,2861.56
2920,2023-10-23,Olívia Oliveira,Casa,4410.83,BRL,4410.83
2921,2024-02-11,Vitória Pereira,Eletrônicos,1471.31,BRL,1471.31
2922,2024-06-18,Mariana Martins,Esporte,1904.99,BRL,1904.99
2923,2023-06-11,Olívia Pereira,Esporte,1787.92,BRL,1787.92
2924,2024-09-06,Olívia Queiroz,Moda,97.94,BRL,97.94
2925,2023-08-18,Isabela Pereira,Eletrônicos,2820.09,BRL,2820.09
2927,2023-12-21,Paulo Nogueira,Moda,2203.92,BRL,2203.92
2928,2023-03-27,João Henriques,Casa,4465.80,BRL,4465.80
2929,2023-06-12,Rafael Lopes,Livros,4869.35,BRL,4869.35
2930,2024-04-11,Ana Ribeiro,Moda,3571.72,USD,18354.71
2932,2024-07-22,Mariana Barbosa,Moda,3176.61,BRL,3176.61
2933,2023-12-20,Karina Carvalho,Moda,1714.11,BRL,1714.11
2934,2024-12-07,Gabriela Henriques,Casa,4686.53,USD,28348.35
2936,2024-03-19,Tiago Carvalho,Casa,997.47,BRL,997.47
2937,2024-12-29,Mariana Martins,Moda,3098.14,USD,18740.34
2938,2023-09-29,Ana Vasconcelos,Esporte,4649.56,BRL,4649.56
2939,2024-02-05,Tiago Henriques,Esporte,573.19,BRL,573.19
2941,2024-05-20,Paulo Pereira,Esporte,492.35,BRL,492.35
2942,2023-08-03,Carla Martins,Livros,3596.67,BRL,3596.67
2943,2023-04-17,Olívia Queiroz,Livros,882.26,BRL,882.26
2944,2023-01-05,Nuno Klein,Livros,1103.86,BRL,1103.86
2945,2023-03-22,Isabela Duarte,Moda,2716.08,BRL,2716.08
2947,2023-10-03,Henrique Jesus,Eletrônicos,45.59,BRL,45.59
2949,2023-05-08,João Santos,Moda,603.21,USD,2996.93
2950,2023-02-22,Sofia Barbosa,Eletrônicos,2977.33,BRL,2977.33
2951,2024-08-30,Eduarda Gomes,Casa,800.71,USD,4442.98
2952,2023-06-23,Sofia Esteves,Livros,4502.36,BRL,4502.36
2955,2024-01-28,Ana Teixeira,Livros,565.57,BRL,565.57
2957,2024-10-05,Karina Klein,Moda,3817.18,BRL,3817.18
2959,2024-04-26,Isabela Almeida,Eletrônicos,2725.01,BRL,2725.01
2960,2023-04-23,João Esteves,Eletrônicos,4473.50,BRL,4473.50
2961,2024-03-09,Diego Jesus,Moda,3826.48,USD,19099.11
2962,2023-10-05,Mariana Martins,Esporte,3046.47,BRL,3046.47
2963,2023-04-26,Henrique Nogueira,Eletrônicos,3019.56,BRL,3019.56
2964,2023-03-13,Ana Oliveira,Livros,1095.11,BRL,1095.11
2965,2023-01-18,Henrique Barbosa,Eletrônicos,3283.60,BRL,3283.60
2966,2023-11-30,Ana Santos,Moda,3458.36,BRL,3458.36
2967,2023-09-20,Henrique Jesus,Esporte,2749.97,BRL,2749.97
2968,2023-09-02,Carla Vasconcelos,Moda,1262.59,BRL,1262.59
2969,2024-03-26,Diego Martins,Esporte,1330.69,BRL,1330.69
2970,2024-03-30,Karina Queiroz,Casa,2212.90,BRL,2212.90
2971,2024-11-06,Ana Teixeira,Casa,2865.28,BRL,2865.28
2972,2023-08-11,Bruno Pereira,Livros,4236.45,BRL,4236.45
2973,2023-01-10,Lucas Santos,Moda,1183.93,BRL,1183.93
2975,2023-07-28,Nuno Duarte,Casa,4412.56,BRL,4412.56
2977,2023-10-30,Henrique Lopes,Moda,2313.99,BRL,2313.99
2978,2023-12-19,Tiago Oliveira,Esporte,3253.65,BRL,3253.65
2979,2023-04-08,Carla Lopes,Casa,686.32,USD,3443.89
2980,2024-10-29,Tiago Carvalho,Casa,4415.34,BRL,4415.34
2981,2023-04-15,Eduarda Barbosa,Casa,3166.99,BRL,3166.99
2983,2023-03-09,Karina Esteves,Esporte,4656.19,BRL,4656.19
2985,2023-12-15,Nuno Santos,Casa,1068.30,BRL,1068.30
2986,2023-01-09,Gabriela Ferreira,Esporte,3868.51,USD,20121.67
2987,2024-09-02,Sofia Teixeira,Livros,1490.96,BRL,1490.96
2988,2024-06-05,Olívia Santos,Eletrônicos,3573.33,BRL,3573.33
2989,2023-12-30,Mariana Vasconcelos,Casa,901.82,BRL,901.82
2990,2023-07-27,Carla Jesus,Esporte,593.81,BRL,593.81
2991,2023-12-10,Diego Gomes,Eletrônicos,4305.47,BRL,4305.47
2992,2024-02-09,Paulo Lopes,Moda,3302.63,USD,16388.97
2993,2023-08-04,Karina Almeida,Esporte,1711.43,BRL,1711.43
2994,2024-10-11,Carla Queiroz,Livros,901.96,BRL,901.96
2996,2024-12-04,Rafael Klein,Moda,1240.01,BRL,1240.01
2999,2023-07-13,Felipe Lopes,Moda,1128.51,BRL,1128.51
3000,2023-07-07,Vitória Jesus,Casa,113.56,BRL,113.56
3001,2024-07-18,Lucas Lopes,Não informado,1439.65,BRL,1439.65
3002,2024-07-27,Tiago Teixeira,Esporte,2803.45,BRL,2803.45
3003,2023-07-04,João Klein,Eletrônicos,2137.25,BRL,2137.25
3004,2024-10-15,Isabela Esteves,Eletrônicos,4273.90,BRL,4273.90
3005,2024-03-29,Sofia Ribeiro,Eletrônicos,4692.03,BRL,4692.03
3006,2023-02-15,João Queiroz,Casa,2600.02,BRL,2600.02
3007,2023-05-18,Gabriela Pereira,Esporte,3377.30,BRL,3377.30
3008,2024-10-18,João Duarte,Esporte,4723.14,BRL,4723.14
3009,2024-03-27,Nuno Gomes,Eletrônicos,4915.85,USD,24536.48
3010,2024-05-21,Rafael Queiroz,Esporte,3702.52,BRL,3702.52
3012,2023-04-09,Isabela Esteves,Esporte,4021.44,BRL,4021.44
3013,2024-06-13,Lucas Pereira,Moda,908.49,BRL,908.49
3014,2024-02-13,Vitória Esteves,Eletrônicos,762.41,BRL,762.41
3015,2024-12-09,João Jesus,Esporte,2753.12,BRL,2753.12
3016,2023-02-17,Sofia Klein,Moda,3301.23,BRL,3301.23
3017,2024-04-13,Isabela Klein,Eletrônicos,850.10,BRL,850.10
3020,2023-03-15,Mariana Barbosa,Esporte,3791.28,USD,19807.92
3021,2023-06-30,João Oliveira,Livros,2550.86,USD,12350.50
3022,2024-12-10,Felipe Carvalho,Casa,673.29,BRL,673.29
3024,2023-02-21,Bruno Nogueira,Esporte,4774.57,BRL,4774.57
3025,2023-11-21,Henrique Henriques,Moda,4832.18,BRL,4832.18
3026,2024-08-31,Olívia Nogueira,Esporte,3720.05,USD,20641.81
3027,2023-06-13,Eduarda Pereira,Eletrônicos,2243.63,BRL,2243.63
3028,2024-02-05,João Queiroz,Eletrônicos,1499.17,BRL,1499.17
3029,2024-10-04,Rafael Barbosa,Moda,694.81,BRL,694.81
3030,2023-05-04,Karina Almeida,Moda,1164.14,BRL,1164.14
3031,2023-04-22,Tiago Martins,Eletrônicos,3141.54,BRL,3141.54
3032,2023-05-22,Tiago Esteves,Livros,2618.69,USD,13010.44
3033,2023-02-01,Nuno Pereira,Moda,4260.11,BRL,4260.11
3034,2024-07-04,Isabela Jesus,Esporte,1727.97,USD,9557.75
3036,2024-01-17,Lucas Ferreira,Moda,357.42,BRL,357.42
3037,2024-04-21,Diego Teixeira,Casa,1519.63,BRL,1519.63
3038,2023-08-26,Sofia Oliveira,Esporte,3787.28,BRL,3787.28
3041,2023-09-22,Lucas Jesus,Casa,2420.89,BRL,2420.89
3042,2024-12-03,Carla Pereira,Livros,3857.34,BRL,3857.34
3043,2024-04-08,Sofia Esteves,Esporte,167.90,BRL,167.90
3044,2023-06-15,Gabriela Lopes,Esporte,4800.15,USD,23240.89
3045,2024-06-03,João Henriques,Moda,1285.30,BRL,1285.30
3048,2023-03-11,Ana Ribeiro,Casa,3950.16,BRL,3950.16
3049,2024-08-18,Isabela Barbosa,Eletrônicos,2274.40,USD,12620.19
3050,2023-11-25,Felipe Lopes,Eletrônicos,2384.51,BRL,2384.51
3051,2024-04-08,Sofia Esteves,Livros,1887.87,BRL,1887.87
3052,2023-07-05,Paulo Vasconcelos,Eletrônicos,211.36,BRL,211.36
3053,2023-10-20,Lucas Klein,Moda,1923.56,BRL,1923.56
3055,2024-07-07,Lucas Santos,Eletrônicos,1328.70,BRL,1328.70
3056,2023-02-04,Isabela Lopes,Eletrônicos,4866.87,BRL,4866.87
3057,2023-11-24,Paulo Teixeira,Livros,2140.27,BRL,2140.27
3058,2023-10-20,Paulo Gomes,Eletrônicos,1627.85,BRL,1627.85
3059,2023-12-14,Rafael Gomes,Casa,1173.27,BRL,1173.27
3060,2023-02-22,Lucas Nogueira,Livros,2707.78,BRL,2707.78
3062,2023-08-21,Isabela Teixeira,Moda,2897.64,BRL,2897.64
3064,2024-06-07,Isabela Klein,Esporte,4766.93,BRL,4766.93
3065,2023-03-05,Eduarda Esteves,Esporte,4933.00,BRL,4933.00
3066,2023-06-21,Vitória Gomes,Eletrônicos,3416.41,BRL,3416.41
3067,2024-01-20,Diego Queiroz,Eletrônicos,493.72,BRL,493.72
3068,2024-05-16,Ana Henriques,Eletrônicos,2053.13,BRL,2053.13
3070,2024-09-06,Tiago Carvalho,Esporte,4426.71,BRL,4426.71
3071,2024-09-30,Isabela Martins,Esporte,4649.35,USD,25471.00
3076,2023-11-08,Ana Barbosa,Moda,665.98,BRL,665.98
3077,2023-06-09,Mariana Ferreira,Casa,1193.14,BRL,1193.14
3078,2024-01-08,Ana Henriques,Esporte,443.57,BRL,443.57
3080,2024-05-07,Mariana Ribeiro,Esporte,794.11,BRL,794.11
3081,2023-10-28,Eduarda Teixeira,Livros,4021.71,BRL,4021.71
3082,2024-01-30,Lucas Ferreira,Eletrônicos,3450.75,BRL,3450.75
3083,2023-02-21,Henrique Ribeiro,Moda,4600.05,BRL,4600.05
3084,2023-08-11,Nuno Lopes,Casa,4955.55,BRL,4955.55
3085,2024-07-21,Henrique Almeida,Livros,4655.11,BRL,4655.11
3087,2024-10-02,Sofia Ribeiro,Esporte,2782.35,USD,15585.33
3089,2023-12-18,Karina Esteves,Esporte,3030.45,BRL,3030.45
3090,2024-12-14,Henrique Esteves,Livros,920.83,USD,5570.01
3091,2024-12-30,Gabriela Carvalho,Eletrônicos,4927.83,BRL,4927.83
3092,2023-03-10,Paulo Santos,Moda,1489.62,BRL,1489.62
3093,2024-05-26,Diego Henriques,Eletrônicos,4493.20,USD,23151.66
3095,2023-12-22,Rafael Jesus,Casa,4896.61,BRL,4896.61
3096,2023-10-18,Isabela Martins,Eletrônicos,2453.62,BRL,2453.62
3097,2024-05-16,Rafael Jesus,Livros,942.52,BRL,942.52
3099,2024-05-18,Henrique Queiroz,Casa,2464.98,BRL,2464.98
3100,2023-02-04,Ana Esteves,Casa,2733.48,BRL,2733.48
3101,2023-11-18,Nuno Henriques,Livros,959.58,BRL,959.58
3102,2023-11-25,Diego Henriques,Casa,824.58,BRL,824.58
3103,2024-10-24,Mariana Duarte,Livros,3968.07,BRL,3968.07
3104,2023-01-06,Isabela Teixeira,Casa,3221.45,BRL,3221.45
3105,2024-09-03,Olívia Martins,Casa,2077.41,BRL,2077.41
3107,2024-07-15,Henrique Klein,Casa,2914.99,BRL,2914.99
3108,2023-08-18,Gabriela Lopes,Moda,3806.73,BRL,3806.73
3109,2024-06-20,Rafael Pereira,Eletrônicos,2031.08,BRL,2031.08
3110,2024-05-31,Olívia Barbosa,Casa,4761.79,BRL,4761.79
3111,2024-09-08,Karina Duarte,Livros,4471.23,USD,24495.19
3112,2024-08-02,Gabriela Pereira,Não informado,1740.99,BRL,1740.99
3115,2024-02-01,Rafael Ferreira,Casa,2523.03,BRL,2523.03
3117,2023-08-03,Diego Henriques,Esporte,1614.82,USD,7918.75
3118,2023-02-15,Bruno Teixeira,Livros,1238.84,BRL,1238.84
3119,2024-07-21,Nuno Pereira,Livros,1548.05,BRL,1548.05
3120,2024-07-30,Mariana Almeida,Esporte,575.75,BRL,575.75
3121,2024-02-07,Olívia Ribeiro,Não informado,382.27,USD,1896.98
3122,2023-02-10,Nuno Lopes,Livros,3750.27,BRL,3750.27
3123,2023-06-30,Bruno Klein,Moda,4836.99,BRL,4836.99
3124,2023-04-05,Gabriela Lopes,Esporte,3155.75,BRL,3155.75
3125,2023-01-25,Gabriela Pereira,Não informado,4413.15,BRL,4413.15
3126,2023-03-22,Carla Henriques,Esporte,3122.91,BRL,3122.91
3127,2023-09-13,Henrique Oliveira,Moda,4710.78,BRL,4710.78
3128,2024-07-02,Diego Carvalho,Não informado,1456.16,BRL,1456.16
3129,2024-05-17,Tiago Lopes,Esporte,228.55,BRL,228.55
3130,2023-05-26,Paulo Klein,Livros,4452.37,USD,22120.71
3131,2024-05-12,Isabela Vasconcelos,Eletrônicos,2387.70,BRL,2387.70
3132,2023-03-12,Carla Almeida,Moda,4053.65,BRL,4053.65
3133,2023-02-17,Mariana Gomes,Livros,1422.08,BRL,1422.08
3135,2023-03-06,Ana Ribeiro,Moda,255.58,USD,1335.30
3136,2024-06-10,Bruno Klein,Livros,2827.64,BRL,2827.64
3137,2023-09-23,Bruno Klein,Eletrônicos,4112.22,BRL,4112.22
3138,2024-11-26,Sofia Barbosa,Eletrônicos,726.71,USD,4209.32
3139,2024-01-14,Bruno Ribeiro,Esporte,1333.72,BRL,1333.72
3140,2024-10-25,Tiago Esteves,Casa,2114.69,BRL,2114.69
3141,2024-12-19,Carla Ribeiro,Esporte,4366.94,USD,26415.18
3142,2024-08-06,Isabela Henriques,Moda,3081.58,BRL,3081.58
3143,2023-06-10,Ana Santos,Não informado,3781.41,BRL,3781.41
3144,2023-07-08,Isabela Nogueira,Esporte,1289.63,BRL,1289.63
3145,2024-04-05,Carla Oliveira,Eletrônicos,1117.36,BRL,1117.36
3146,2024-01-04,Henrique Vasconcelos,Casa,4920.98,USD,24204.82
3147,2023-02-18,Karina Teixeira,Casa,210.62,BRL,210.62
3149,2024-02-01,Isabela Klein,Esporte,3067.73,BRL,3067.73
3150,2024-01-11,Olívia Almeida,Casa,75.21,BRL,75.21
3151,2024-06-12,João Henriques,Livros,3160.05,BRL,3160.05
3152,2023-04-29,Ana Queiroz,Esporte,4261.47,USD,21383.63
3153,2023-09-25,Paulo Lopes,Eletrônicos,744.29,BRL,744.29
3154,2023-01-30,Eduarda Queiroz,Livros,2184.78,BRL,2184.78
3155,2023-06-20,Henrique Esteves,Livros,720.00,BRL,720.00
3156,2023-02-21,Henrique Duarte,Não informado,1411.07,BRL,1411.07
3157,2023-06-30,Paulo Jesus,Eletrônicos,4961.17,BRL,4961.17
3158,2023-02-09,Carla Klein,Eletrônicos,3623.97,BRL,3623.97
3159,2024-07-16,Isabela Duarte,Casa,2799.68,USD,15485.59
3160,2024-03-15,Eduarda Santos,Eletrônicos,3791.15,USD,18922.77
3161,2024-10-28,Eduarda Martins,Não informado,1149.75,BRL,1149.75
3162,2023-04-25,João Nogueira,Livros,1046.21,BRL,1046.21
3163,2024-02-18,Karina Queiroz,Casa,2462.15,BRL,2462.15
3164,2023-10-14,Vitória Gomes,Esporte,1412.21,BRL,1412.21
3165,2023-04-18,João Esteves,Livros,2636.83,USD,13231.35
3166,2024-02-01,Felipe Esteves,Livros,2956.13,BRL,2956.13
3167,2024-03-29,Mariana Teixeira,Livros,2005.47,USD,10009.90
3168,2024-06-27,Felipe Gomes,Esporte,3778.02,BRL,3778.02
3169,2024-01-29,Tiago Ribeiro,Moda,1778.84,BRL,1778.84
3170,2023-01-03,João Pereira,Casa,834.95,BRL,834.95
3171,2024-12-20,Bruno Santos,Moda,1176.67,BRL,1176.67
3172,2023-05-12,Mariana Almeida,Não informado,75.55,BRL,75.55
3173,2023-03-09,Eduarda Santos,Eletrônicos,79.76,BRL,79.76
3174,2023-06-28,Carla Oliveira,Eletrônicos,4452.61,USD,21558.20
3178,2024-08-31,Paulo Duarte,Eletrônicos,1176.56,USD,6528.50
3179,2023-02-23,Ana Almeida,Moda,1101.25,BRL,1101.25
3180,2024-02-16,Diego Esteves,Eletrônicos,151.04,BRL,151.04
3181,2024-02-03,Vitória Santos,Casa,3004.58,USD,14909.93
3182,2024-11-10,Diego Klein,Eletrônicos,2560.23,BRL,2560.23
3183,2024-08-12,Sofia Duarte,Moda,2900.28,BRL,2900.28
3184,2024-12-28,Rafael Pereira,Esporte,3228.70,USD,19530.08
3185,2024-12-10,Vitória Lopes,Casa,3213.43,BRL,3213.43
3187,2023-02-04,Sofia Nogueira,Livros,2817.22,BRL,2817.22
3191,2024-10-18,Eduarda Esteves,Moda,1049.97,BRL,1049.97
3192,2023-06-18,Gabriela Barbosa,Esporte,708.12,BRL,708.12
3193,2023-09-05,Bruno Esteves,Livros,2216.43,BRL,2216.43
3195,2023-04-18,Carla Duarte,Moda,2607.37,BRL,2607.37
3197,2023-11-10,Sofia Queiroz,Esporte,3208.97,BRL,3208.97
3198,2023-02-05,Lucas Vasconcelos,Casa,2640.78,BRL,2640.78
3199,2023-12-04,Felipe Teixeira,Moda,321.68,BRL,321.68
3200,2024-04-04,Diego Henriques,Moda,3789.75,BRL,3789.75
3201,2023-04-10,Diego Carvalho,Casa,2580.51,BRL,2580.51
3202,2023-01-04,Henrique Queiroz,Esporte,3106.12,USD,16156.17
3203,2023-11-12,Felipe Klein,Não informado,807.62,USD,3976.32
3204,2023-11-14,Carla Jesus,Eletrônicos,813.89,USD,4007.19
3206,2023-11-08,Rafael Queiroz,Eletrônicos,4111.33,BRL,4111.33
3207,2023-12-08,Rafael Ribeiro,Moda,4173.74,BRL,4173.74
3208,2024-05-18,Tiago Ferreira,Eletrônicos,1978.82,USD,10196.07
3209,2023-09-16,Ana Martins,Livros,435.49,USD,2154.46
3210,2023-06-09,Sofia Barbosa,Livros,256.54,BRL,256.54
3211,2024-02-09,Mariana Klein,Eletrônicos,4467.07,BRL,4467.07
3212,2024-04-18,Mariana Nogueira,Esporte,4555.83,BRL,4555.83
3213,2024-07-05,Nuno Duarte,Esporte,2923.82,BRL,2923.82
3214,2024-08-19,Bruno Oliveira,Eletrônicos,3621.56,BRL,3621.56
3215,2023-09-30,Ana Nogueira,Casa,4580.83,BRL,4580.83
3216,2023-01-27,Diego Martins,Esporte,1510.57,BRL,1510.57
3217,2024-01-25,Ana Nogueira,Moda,2708.88,BRL,2708.88
3218,2024-08-25,João Martins,Esporte,4197.00,BRL,4197.00
3219,2024-02-13,Nuno Almeida,Esporte,1071.20,BRL,1071.20
3221,2024-03-20,Tiago Duarte,Livros,4608.39,BRL,4608.39
3222,2023-08-16,Mariana Klein,Moda,3221.30,BRL,3221.30
3223,2023-03-08,Karina Martins,Eletrônicos,1926.34,BRL,1926.34
3224,2024-07-11,Vitória Nogueira,Casa,1475.61,USD,8161.89
3225,2023-04-25,Vitória Oliveira,Esporte,4029.62,BRL,4029.62
3226,2024-07-20,João Klein,Esporte,4129.08,BRL,4129.08
3227,2024-07-20,Karina Oliveira,Esporte,2655.91,BRL,2655.91
3228,2023-08-09,Carla Nogueira,Esporte,4113.60,BRL,4113.60
3229,2024-06-30,Carla Queiroz,Moda,4525.40,BRL,4525.40
3230,2023-10-14,Bruno Esteves,Esporte,2177.36,BRL,2177.36
3231,2023-09-02,Felipe Nogueira,Livros,1536.44,BRL,1536.44
3232,2024-04-14,Lucas Oliveira,Casa,382.90,BRL,382.90
3233,2024-01-27,Ana Queiroz,Casa,1748.93,BRL,1748.93
3234,2023-12-10,Eduarda Esteves,Eletrônicos,3400.37,BRL,3400.37
3236,2024-07-25,Paulo Vasconcelos,Eletrônicos,222.65,USD,1231.52
3237,2024-11-21,Diego Oliveira,Casa,2120.69,BRL,2120.69
3238,2024-12-02,Diego Henriques,Casa,3018.72,BRL,3018.72
3240,2023-04-02,Vitória Nogueira,Moda,1879.61,BRL,1879.61
3241,2023-12-14,Rafael Almeida,Livros,3477.99,USD,17045.98
3243,2023-03-22,Olívia Nogueira,Livros,799.68,BRL,799.68
3244,2023-12-29,Tiago Vasconcelos,Moda,1370.97,BRL,1370.97
3245,2023-07-01,Eduarda Barbosa,Livros,2710.52,BRL,2710.52
3246,2023-06-30,Diego Queiroz,Casa,2567.93,BRL,2567.93
3247,2023-08-18,João Pereira,Moda,4456.34,USD,21853.00
3248,2024-05-19,Paulo Teixeira,Eletrônicos,4765.60,BRL,4765.60
3250,2023-01-20,Tiago Carvalho,Moda,4041.32,BRL,4041.32
3251,2023-06-21,Paulo Henriques,Esporte,4085.03,BRL,4085.03
3252,2023-01-24,Ana Almeida,Livros,1422.62,BRL,1422.62
3253,2024-08-24,Carla Gomes,Casa,4310.00,BRL,4310.00
3254,2023-10-15,Henrique Gomes,Eletrônicos,66.20,BRL,66.20
3255,2023-11-29,Karina Vasconcelos,Esporte,75.25,BRL,75.25
3256,2024-06-07,Sofia Duarte,Livros,2367.91,USD,12703.13
3257,2024-05-06,João Oliveira,Moda,4180.43,BRL,4180.43
3258,2023-12-16,Mariana Klein,Moda,344.54,BRL,344.54
3259,2023-11-24,Nuno Pereira,Moda,1009.62,BRL,1009.62
3260,2023-08-02,Vitória Martins,Eletrônicos,2053.72,BRL,2053.72
3261,2024-09-23,Rafael Gomes,Livros,3804.44,BRL,3804.44
3262,2023-04-24,Vitória Oliveira,Casa,3002.92,BRL,3002.92
3263,2024-12-11,João Almeida,Esporte,1713.13,BRL,1713.13
3264,2024-05-16,Gabriela Teixeira,Moda,165.17,USD,851.05
3265,2024-02-22,Carla Santos,Eletrônicos,4143.18,BRL,4143.18
3266,2024-07-07,Lucas Carvalho,Casa,1783.41,BRL,1783.41
