order_id,order_date,customer,category,amount
2732,Jul 19 2023,Henrique Lopes,"","R$ 3.573,02"
2733,30/10/2023,Karina Klein,ESPORTE,"2.451,83"
2734,2024-04-27 10:30:00,Bruno Martins,diversos,"R$ 3.824,67"
2735,12/07/2024,Isabela Klein,LIVRO,"1.206,69"
  2471,May 23 2024,"",Casa e Decoração,$ 1210.30
  2737,2024-01-20,  Paulo Pereira,Eletrônico,"627,37"
2738,09/09/2023,Rafael Ferreira,Eletrônicos,"4.605,30"
2739,09/04/2023,Rafael Jesus,Esporte,"2.638,67"
2740,2024-08-17,Diego Klein,Eletrônicos,"2.094,87"
2741,29/12/2023,Sofia Gomes,Livros,"  4.285,21"
2742,  2023-12-05 10:30:00,Henrique Barbosa,moda,USD 3676.22
2743,2023-02-24,Tiago Oliveira,Eletrônicos,"4.709,65"
2744,2024-03-30,Eduarda Teixeira  ,Livros,"R$ 4.288,94"
2745,12/11/2024,Gabriela Klein  ,Esporte,"  R$ 4.898,72"
2746,2023-06-29,Olívia  Barbosa,casa,"R$ 1.104,00"
2321,05/06/2024,Nuno Gomes,eletro,""
2748,2023-05-17,Karina  Carvalho,Casa,"R$ 2.845,20"
2749,05/03/2024,Karina Carvalho,livros,"R$ 4.944,61"
2750,28/03/2024,Olívia Pereira,livros,"990,67"
2751,16/05/2024,Ana Esteves,Livros,$ 1397.36
2752,23/05/2024,Bruno Oliveira,Casa,"1.551,06"
2753,13/05/2024,Vitória Gomes,ELETRONICOS,"4.657,82"
2754,2023-10-21,Mariana Lopes,ESPORTE,"  109,85"
1204,2024-06-21,  Rafael Jesus,MODA,""
2756,2023-01-03,Sofia Esteves,esporte  ,USD 1593.92
2757,03/02/2024,Vitória Henriques,Moda,"2.536,70"
2758,2024-06-26,Rafael Duarte,Moda,"530,24"
  1714,25/07/2024,"",Eletrônicos,"1.115,32  "
2760,Sep 23 2024,Bruno Santos,Moda,"2.180,43"
2761,Mar 29 2024,Henrique Vasconcelos,Esporte,$ 3266.58
2762,2024-05-12,Nuno Ferreira,Moda,"773,86"
2763,23/02/2024,Carla Gomes,casa,"R$ 928,52"
2764,2023-02-05,"",Casa,"1.787,03"
2765,Dec 17 2024,Isabela Lopes,Casa e Decoração,"3.781,77"
2766,2024-01-26,Vitória Teixeira,Eletrônicos,"R$ 3.186,64"
2767,28/11/2023,Henrique Barbosa,"",USD 3879.53
2768,2024-12-10  ,Tiago Henriques,Eletrônicos,"R$ 4.355,90"
2769,2023-12-17,Bruno Almeida,Esporte,"R$ 4.424,52"
2770,2024-03-22,Gabriela Ferreira,Casa,"R$ 1.412,26"
2771,2023-08-02,Henrique Santos,Livros  ,USD 85.92
38,2024-07-30,"",Livros,"R$ 2.621,84"
2773,2024-03-27,Rafael Teixeira,Esporte,"R$ 4.808,66  "
1096,2024-05-17,Isabela Gomes,"","4.799,12"
2775,2023-09-05,Nuno Martins,livros,"4.710,76"
2776,2023-02-18,Mariana Almeida,Casa e Decoração,"R$ 4.297,26"
2777,21/01/2024,Bruno Martins,"",$ 2565.84
  2778,02/05/2024,Henrique Teixeira,Esporte,"4.383,29"
2779,Feb 01 2024,Ana Teixeira,Moda,"  374,64"
2780,2023-05-14,Nuno Esteves,livraria,USD 1111.36
2781,2024-05-17,Ana Gomes,Moda,"2.225,52"
2782,2024-11-05,Sofia Barbosa  ,misc,"3.294,13"
2783,2023-11-18,Sofia Lopes,Eletrônicos,"-50,00"
2784,  27/06/2024,Diego Martins  ,Eletrônicos,"4.444,35"
2785,2024-03-14,Lucas Klein,Casa,"R$ 3.430,48"
2786,2024-11-09,João Esteves,Esportes,"4.862,02"
2787,2023-08-28,Karina Santos,Casa,"R$ 428,51"
2788,2024-06-02  ,Gabriela  Klein,Esporte,"1.148,48"
2789,2024-06-18,Rafael Jesus,Eletrônico,"1.535,60"
1381,02/10/2024,"",Livros,"1.799,82"
2791,2024-11-09  ,Diego  Martins,Esporte,"50,09"
2792,2023-11-30  ,Henrique Queiroz,Casa,n/a
1574,31/05/2023,Tiago Carvalho,"",$ 4499.59
429,2023-09-11,"",Esporte,USD 2363.40
1509,2023-13-22,"",vestuario,"3.896,27  "
  2796,2023-09-14,Henrique Almeida,Livros,"639,19  "
2797,2023-05-23,Olívia  Ferreira,LIVRO  ,"R$ 1.323,03"
202,2024-05-25,Diego Queiroz,"",-
2799,24/08/2024,Eduarda Oliveira,outros,"3.057,47"
2800,2024-02-01,Carla Vasconcelos,Eletrônicos,"3.590,84"
2801,2023-05-11,Tiago Ferreira,Esportes,"3.087,10"
2802,2024-10-18,Paulo Lopes,Casa,"R$ 1.586,75"
2803,2024-03-14,Nuno Martins,eletronicos,$ 375.34
2804,02/07/2023,João Ribeiro,Casa e Decoração,"2.827,60"
2805,2023-10-21,Vitória Gomes,Moda,"R$ 1.772,40  "
2806,  17/10/2024,Eduarda Jesus,Casa,"R$ 105,47"
  2807,2023-12-13,Diego Ferreira,Livros,"2.785,72"
2808,27/04/2023,Karina Gomes,Eletrônicos,n/a
2809,2023-03-22,Lucas Vasconcelos,Moda,"  890,71"
1399,2024-06-21,João Barbosa,Modas,""
2811,2023-06-15,Ana Ferreira,Casa,-
2812,2024-05-08,Nuno Queiroz,Livros,"R$ 2.631,99"
2813  ,Apr 16 2024,Diego Ferreira,Eletrônicos,$ 1459.22
2814,2023-07-27,Paulo Barbosa,Esporte,"2.174,65  "
2815,2024-12-30,Mariana Martins,Eletrônicos,"1.049,30  "
2816,2024-11-09,Gabriela Barbosa,Moda,USD 4604.00
2817,2023-07-28,Felipe Gomes,Esportes,USD 1740.76
  2818,Apr 21 2023,  Isabela Barbosa,Esporte,"R$ 1.523,51"
2819,2023-06-15,Mariana Henriques,casa,"R$ 2.271,62"
2820,Feb 12 2024,"",casa,"R$ 1.396,36"
2821,2023-12-12,Felipe Pereira,Livros,"2.748,87"
2822,2024-07-03,Paulo Almeida,Esporte,"3.044,18"
2823,2023-08-07,Olívia Barbosa,Casa,"R$ 28,39"
2824,23/07/2023,Paulo Esteves,diversos,"R$ 143,44"
2825,2023-03-10,Henrique Carvalho,Casa e Decoração,"4.933,89  "
2826,2024-09-21,Gabriela Klein,Eletrônico,"995,73"
2827,2023-11-05,Felipe Ribeiro,Modas,"R$ 2.566,78"
2828,30/12/2023,Olívia Lopes,Moda,"20,51"
2829,20/03/2023,Bruno Esteves  ,Livros,""
2830,2023-07-14,Tiago Duarte,Eletrônicos,"R$ 3.149,44"
2831,Sep 25 2023,João Gomes,Livros,"R$ 4.781,16"
2832  ,2023-04-02,Gabriela Henriques,Esporte,"R$ 2.759,14"
2833,  2023-10-31,João Vasconcelos,Esporte,"R$ 2.123,42"
2386,2024-06-25,Tiago Pereira,"","2.444,25"
2835,07/04/2024,Bruno Santos,Eletrônicos,""
2836,14/03/2023,Bruno Esteves,Eletrônicos,"4.367,99"
2837,2024-10-03,Bruno  Pereira,  MODA,"R$ 767,25"
1666,2023-11-15 10:30:00,Felipe Henriques,"","993,08"
2839,2024-01-28,Nuno  Lopes,Casa,"R$ 2.307,84"
648,2024-05-07,Bruno Klein,Eletrônicos,""
2841,2024-07-16,Carla Pereira,Moda,n/a
2842,2023-09-02,Felipe Pereira,ESPORTE  ,"727,35  "
2843,2024-02-23 10:30:00,Isabela Barbosa  ,Esporte,USD 4456.71
2844,2023-02-08,Nuno Ferreira  ,Casa,"1.813,00"
2845,  26/02/2024,Isabela Oliveira,Esportes,"3.428,73"
2846,2024-11-21,Diego Duarte,esporte,$ 1440.12
2847,2024-06-06,Diego Jesus  ,esporte,"R$ 1.154,17"
2848,Jul 22 2024,Olívia Ribeiro,Livros,"1.009,54"
2849,19/09/2023,Ana Santos,misc,$  586.21
2850,2023-10-08,  João Nogueira,Esporte,"R$ 2.821,25"
2851,15/09/2024,Isabela Martins,"","R$ 464,48"
2852,2024-02-01,Diego Nogueira,Livros,"3.984,16"
2853  ,2024-06-19,Carla Ribeiro,Livros,"1.417,96"
2854,07/08/2024,Gabriela Nogueira,esporte,"2.928,76"
2855,2024-12-16,Nuno Ribeiro,Moda,"3.972,15"
2856,2023-11-09,Lucas Pereira,Moda,"1.932,37"
2857,25/04/2023,Diego Esteves,outros,""
2858,2024-01-12,Paulo Teixeira,livraria,$ 2312.41
2859,09/06/2024  ,Sofia Barbosa,LIVRO,"3.185,13"
2860,22/05/2024,Gabriela Esteves,Eletrônicos,""
2861,2023-10-15  ,"",Livros  ,"4.468,42"
2862,2023-12-27,Paulo Barbosa,Esportes,USD  4586.13
2863,Jun 12 2024,Rafael Oliveira,Esporte,USD 2941.39
2864,Apr 13 2024,Vitória Oliveira,Esporte,"3.450,18"
2865,2024-10-13,Eduarda Jesus,Moda  ,"1.820,42"
2866,24/03/2023,Sofia Santos,Livros,"R$ 4.321,57"
2867,02/11/2023,Ana Duarte,Esporte  ,"1.074,45  "
2868  ,2024-03-23,Gabriela Martins,MODA,"256,03"
2869  ,2023-07-02,Bruno  Vasconcelos,Esporte,"4.014,01"
2870,2024-10-29 10:30:00,Rafael Jesus,livros,"R$ 481,33"
2871,  2024-10-02,Eduarda Ribeiro,"","2.959,23"
2872,2024-01-27,Bruno Martins,Moda,"R$ 4.526,60"
  2873,25/11/2023,Ana Duarte,Livros,$ 4713.50
2874,2024-10-25,Paulo Martins,Livros,"R$ 4.328,60"
2242,2024-04-21,  Mariana Teixeira,"",$ 3361.74
2876  ,03/07/2023,Olívia Teixeira,Livros,"3.348,07"
2877,2024-04-23,Mariana Henriques,eletro,"R$ 2.235,33"
2878,2024-03-25,Felipe Queiroz,Esporte,"3.342,78"
2879,2019-12-18,Karina Queiroz,Casa,  USD 1061.74
2880,2023-03-15,Henrique Ribeiro,Esporte,"2.667,02"
2881,15/04/2023,Lucas Teixeira,Livros,"R$ 3.444,11"
976,27/08/2024,"",eletro  ,"R$ 1.096,54"
2883,2023-08-08,Rafael Barbosa,diversos,"276,30"
2884,10/09/2023,Gabriela Esteves,Moda,USD 3318.25
2885,12/09/2023,Rafael Almeida,Livros,"708,06"
  2886,22/04/2024,Eduarda Jesus,Livros  ,"2.717,61"
2887,2024-03-02,Nuno Klein,Casa,"R$ 2.775,28"
2888,2023-10-14,  Bruno Teixeira,Livros,"  240,41"
2889,2023-03-22,Rafael Jesus,outros,"R$ 3.351,99"
2890,2023-02-17,Felipe Oliveira,"","2.331,67"
2891,2024-10-13,Bruno Gomes,Moda,"R$ 1.302,22"
2892,2024-03-08  ,Isabela Lopes,Esporte,"R$ 483,82"
2893,2024-09-23  ,Gabriela Almeida,ELETRONICOS,"2.346,97"
  2894,10/07/2023,João Jesus,Casa,"3.276,66"
2895,04/08/2023,Bruno Esteves,Livros,"R$ 2.157,20"
546,2024-10-24,"",livros,"R$ 1.937,15"
2897,2023-11-10,Ana Ferreira,Livros,"R$ 4.210,82"
2898,2023-02-12 10:30:00,Vitória Lopes,ESPORTE,USD 4111.07
2899,2023-01-28,Carla Duarte,Esporte,"219,50"
2900  ,2024-01-03,Bruno Ribeiro,eletro,"R$ 4.181,41"
2901,13/04/2023,Paulo Gomes,Livros,"2.663,07"
2902,2023-09-02,Lucas Barbosa,Casa,"R$ 4.835,99"
1065,2024-04-14,Mariana Klein,"","R$ 1.805,25"
2904,2024-06-01,Ana Almeida,Eletrônicos  ,"R$ 4.815,95"
2905,2023-07-04,Sofia Henriques  ,Livros,"723,38"
2906,2024-03-07,Nuno Carvalho,misc,$ 1770.04
2907,2023-08-09,Gabriela Klein,esporte,"R$ 3.217,21"
2908,2024-10-26,"",Livros,$ 3453.49
2909,2024-07-04,Isabela Nogueira,casa_decoracao,"R$ 1.237,55"
2910,2024-02-17,  Karina Pereira,outros,"R$ 4.806,71"
2911,2024-08-01,Felipe Queiroz,Eletrônicos,"841,59"
2912,2019-12-22,Diego Ribeiro,LIVRO,"519,45"
2913,2024-03-17,Lucas Santos,Eletrônicos,"R$ 3.460,80"
2914,2024-06-12,Diego Queiroz,Livros,"3.304,03"
2915,2023-06-06,Karina Ribeiro,Eletrônico,"3.544,94"
2916,Feb 10 2023,Lucas Henriques,Esporte,USD 3047.05
2917,2023-08-03,  Paulo Teixeira,moda,  $ 3316.80
2918,  2023-08-13,Paulo Klein,  casa_decoracao,"R$  3.200,73"
2919,10/10/2023,Tiago Almeida,  ELETRONICOS,"R$ 2.861,56"
2920,2023-10-23,Olívia Oliveira,Casa,"R$ 4.410,83"
2921,  2024-02-11,Vitória Pereira,Eletrônicos,"R$  1.471,31"
2922,2024-06-18,Mariana Martins,Esporte,"1.904,99"
2923,11/06/2023,Olívia Pereira,Esporte,"1.787,92"
2924,2024-09-06 10:30:00,Olívia Queiroz,Moda,"97,94"
2925,  2023-08-18,Isabela Pereira,Eletrônicos,"R$ 2.820,09"
2125,2024-03-28  ,Karina Santos,Esporte,""
2927,2023-12-21,Paulo Nogueira,MODA,"  2.203,92"
2928,27/03/2023,João Henriques,Casa,"R$ 4.465,80"
2929,2023-06-12,Rafael Lopes,livros,"4.869,35"
2930  ,2024-04-11,Ana  Ribeiro,Moda,$ 3571.72  
2931,2023-10-02,Vitória Teixeira,Moda,"  0,00"
2932,2024-07-22,Mariana Barbosa,Moda,"R$ 3.176,61"
2933,20/12/2023,Karina Carvalho,Moda,"1.714,11"
2934,2024-12-07,Gabriela Henriques,Casa,$  4686.53
  523,2024-01-06,Paulo  Gomes,diversos,""
2936,2024-03-19,Tiago Carvalho,casa,"R$ 997,47"
2937,2024-12-29,Mariana Martins,vestuario,USD 3098.14
2938,2023-09-29 10:30:00,Ana Vasconcelos,Esporte,"R$ 4.649,56"
2939,2024-02-05 10:30:00,Tiago Henriques,Esporte,"573,19"
2940,Aug 05 2023,"","","2.668,81"
2941,2024-05-20,Paulo Pereira,Esporte,"R$ 492,35"
2942,2023-08-03,Carla Martins,livraria,"3.596,67"
2943,2023-04-17,Olívia Queiroz,Livros,"  882,26"
2944,2023-01-05,Nuno Klein,Livros,"R$ 1.103,86"
2945,2023-03-22,Isabela Duarte,Moda,"R$ 2.716,08"
2946,2023-03-21,"",Casa,n/a
2947,2023-10-03,Henrique Jesus,Eletrônicos,"45,59"
2948,26/11/2023,Ana Oliveira,Casa,""
2949,2023-05-08,João Santos,Modas,$ 603.21
2950,2023-02-22,Sofia Barbosa,Eletrônicos,"2.977,33"
2951,30/08/2024,Eduarda Gomes,Casa  ,  USD 800.71
2952,Jun 23 2023,Sofia Esteves,Livros,"R$ 4.502,36"
2953,2023-07-02,João Barbosa,Livros,-  
2954,2024-01-26,"",  Esporte,"R$ 4.776,98"
2955,2024-01-28,Ana Teixeira,Livros,"565,57"
1711,15/02/2024,"",Esporte,""
2957,05/10/2024,Karina Klein,Moda,"R$ 3.817,18"
2958  ,2024-11-18,Paulo Barbosa,diversos,USD 3227.49
2959,26/04/2024,Isabela  Almeida,Eletrônicos,"2.725,01"
2960,2023-04-23,João Esteves,Eletrônico,"4.473,50"
2961,  09/03/2024,Diego Jesus,Moda  ,$ 3826.48
2962,2023-10-05,Mariana Martins,Esporte,"3.046,47"
2963,2023-04-26,Henrique Nogueira,Eletrônicos,"R$ 3.019,56"
2964,13/03/2023,Ana Oliveira,Livros,"1.095,11"
  2965,2023-01-18  ,Henrique  Barbosa,Eletrônicos,"R$ 3.283,60"
2966,30/11/2023,Ana Santos,Moda,"3.458,36"
2967,20/09/2023,Henrique Jesus,esporte,"2.749,97"
2968,02/09/2023,Carla Vasconcelos,moda,"1.262,59"
2969,2024-03-26,Diego Martins  ,ESPORTE,"R$ 1.330,69"
2970,2024-03-30  ,Karina  Queiroz,Casa e Decoração,"2.212,90"
2971,2024-11-06,Ana Teixeira,Casa,"R$ 2.865,28"
2972,11/08/2023,Bruno Pereira,Livros,"4.236,45"
2973,2023-01-10,Lucas Santos,moda,"R$ 1.183,93"
2974,2024-03-04,Gabriela Vasconcelos,Casa e Decoração,""
2975,2023-07-28,Nuno Duarte,Casa,"R$ 4.412,56"
2976,28/02/2023,Karina Henriques,misc,"R$ 104,91"
2977,2023-10-30,Henrique Lopes,Moda,"R$ 2.313,99"
  2978,2023-12-19,Tiago Oliveira,Esporte,"R$ 3.253,65"
2979,2023-04-08,Carla Lopes,Casa,USD 686.32
2980,2024-10-29,Tiago Carvalho,casa_decoracao,"4.415,34"
2981,15/04/2023,Eduarda Barbosa,Casa,"3.166,99"
2982,2019-03-08,Felipe Esteves,LIVRO,"R$ 3.316,41"
2983,09/03/2023,Karina Esteves,esporte,"4.656,19"
2984,30/04/2023,Carla Queiroz,moda  ,"0,00"
2985,2023-12-15,Nuno Santos,casa,"1.068,30"
2986,09/01/2023,Gabriela Ferreira,Esporte,$ 3868.51
2987,2024-09-02,Sofia Teixeira,livros,"1.490,96"
2988,2024-06-05,Olívia Santos,Eletrônicos,"3.573,33"
2989,2023-12-30,Mariana Vasconcelos,Casa,"901,82"
2990,2023-07-27,Carla Jesus,Esportes,"593,81"
2991,2023-12-10,Diego Gomes,Eletrônicos,"R$ 4.305,47"
2992,2024-02-09,Paulo Lopes,Moda,USD 3302.63
2993,  04/08/2023,Karina Almeida,Esporte,"R$ 1.711,43"
2994,2024-10-11,Carla Queiroz,Livros,"R$ 901,96"
2995,2023-13-27,Isabela Teixeira,  casa,"R$ 3.752,19"
2996,Dec 04 2024,Rafael  Klein,moda,"1.240,01"
284,  2023-06-24,"",moda  ,"R$ 3.846,99  "
486,2023-03-18,"",Eletrônicos  ,"583,70"
2999,2023-07-13,Felipe Lopes,Moda,"R$ 1.128,51"
3000,2023-07-07,Vitória Jesus,Casa,"113,56"
3001,18/07/2024,Lucas Lopes,"","R$ 1.439,65"
3002,2024-07-27,Tiago Teixeira,  ESPORTE,"2.803,45"
3003,2023-07-04 10:30:00,João Klein,Eletrônicos,"2.137,25"
3004,2024-10-15,Isabela Esteves,Eletrônicos,"R$ 4.273,90"
3005  ,2024-03-29,Sofia Ribeiro,Eletrônicos,"4.692,03"
3006,2023-02-15,João Queiroz,casa_decoracao,"R$ 2.600,02"
3007,18/05/2023,Gabriela Pereira,esporte,"R$ 3.377,30"
3008,2024-10-18,João Duarte  ,ESPORTE,"R$ 4.723,14"
3009,27/03/2024,Nuno Gomes,Eletrônicos,$ 4915.85
  3010,2024-05-21,Rafael  Queiroz,Esportes,"R$ 3.702,52"
3011,02/10/2023,Carla Jesus,ELETRONICOS,"0,00  "
3012,2023-04-09,Isabela Esteves,ESPORTE,"4.021,44  "
3013,2024-06-13,Lucas Pereira,Moda,"R$ 908,49"
3014,13/02/2024,Vitória Esteves,Eletrônicos,"762,41"
3015,Dec 09 2024,João Jesus,Esporte,"2.753,12"
3016,2023-02-17,Sofia Klein,Moda,"3.301,23"
3017  ,2024-04-13,Isabela Klein,Eletrônicos,"850,10"
3018,2024-11-30,"",Moda,"2.418,44"
"",2023-06-24,Rafael Santos,Esportes,"3.871,67"
3020,2023-03-15,Mariana Barbosa,Esporte,USD 3791.28
3021,2023-06-30,João Oliveira,livraria,$ 2550.86
3022,2024-12-10 10:30:00,Felipe Carvalho,Casa,"R$ 673,29"
3023,2023-13-27,Felipe Ferreira,Esporte,USD 2467.72
3024,2023-02-21,Bruno Nogueira,ESPORTE,"4.774,57"
3025,2023-11-21 10:30:00,Henrique Henriques,Moda,"R$ 4.832,18"
3026,2024-08-31,Olívia Nogueira,ESPORTE,USD 3720.05
3027,2023-06-13,Eduarda Pereira,  Eletrônicos,"R$ 2.243,63"
3028,2024-02-05,João Queiroz,eletro,"1.499,17"
3029,2024-10-04,  Rafael Barbosa,Moda,"694,81"
3030,04/05/2023,Karina Almeida,Moda,"1.164,14"
3031,22/04/2023,Tiago Martins,Eletrônicos,"3.141,54"
3032,2023-05-22,Tiago Esteves,Livros,USD 2618.69
3033,2023-02-01,Nuno Pereira,Moda,"4.260,11"
3034,04/07/2024,Isabela Jesus,ESPORTE,USD 1727.97
3035,2023-13-17,Eduarda Lopes,Moda,""
3036,17/01/2024,Lucas Ferreira,moda,"R$ 357,42"
3037,2024-04-21,Diego Teixeira,Casa,"R$ 1.519,63"
3038,26/08/2023,Sofia Oliveira  ,Esporte,"R$ 3.787,28"
3039,2024-09-03,"",Esporte,USD 179.03
3040,2024-13-23,  Isabela Carvalho,Livros,"0,00"
3041,2023-09-22 10:30:00,Lucas Jesus,Casa,"R$ 2.420,89"
3042,03/12/2024  ,Carla Pereira,Livros,"3.857,34"
3043,2024-04-08,  Sofia Esteves,Esporte,"R$ 167,90"
3044,2023-06-15,Gabriela Lopes,  Esportes,$ 4800.15
  3045,03/06/2024,João Henriques,Moda  ,"1.285,30"
  3046,2024-13-07,Diego Esteves,Esporte,"3.311,00"
3047,2023-13-25,Paulo Oliveira,Esporte,$ 3688.39
3048,11/03/2023,Ana Ribeiro,Casa,"R$ 3.950,16"
3049,18/08/2024,Isabela Barbosa,eletro,USD 2274.40
3050,25/11/2023,Felipe Lopes,Eletrônicos,"R$ 2.384,51"
3051,08/04/2024,Sofia Esteves,Livros,"  1.887,87"
3052,2023-07-05,Paulo Vasconcelos,Eletrônicos  ,"R$ 211,36"
3053,2023-10-20,Lucas Klein,Moda,"R$ 1.923,56"
3054  ,2023-05-10,Karina Nogueira,diversos,"4.877,26"
3055,07/07/2024,Lucas Santos,  Eletrônicos,"R$ 1.328,70"
3056,Feb 04 2023,Isabela Lopes,Eletrônicos,"R$ 4.866,87"
3057,2023-11-24,Paulo Teixeira,Livros,"R$ 2.140,27"
3058,2023-10-20,Paulo Gomes,  Eletrônicos,"R$ 1.627,85"
3059,2023-12-14,  Rafael Gomes,Casa,"R$ 1.173,27"
3060,2023-02-22,Lucas Nogueira,Livros,"2.707,78"
3061,08/03/2024,Isabela Oliveira,misc,"3.898,90"
3062,21/08/2023,Isabela Teixeira,Moda  ,"R$ 2.897,64"
  3063,2024-09-17,Carla Barbosa,eletronicos,""
3064,2024-06-07,Isabela Klein,Esporte,"4.766,93"
3065,2023-03-05,Eduarda Esteves,esporte,"4.933,00"
3066,2023-06-21,Vitória Gomes,eletronicos,"R$ 3.416,41"
3067,2024-01-20  ,Diego Queiroz,Eletrônicos,"R$ 493,72"
3068,2024-05-16,Ana Henriques,eletro,"R$ 2.053,13"
3069,Oct 25 2024,Rafael Nogueira,misc,"4.218,71"
3070,2024-09-06,Tiago  Carvalho,Esporte,"R$ 4.426,71"
  3071,2024-09-30,Isabela Martins,Esporte  ,$  4649.35
3072,2023-10-22,Carla Esteves,Eletrônicos,""
0,2023-07-10,Paulo Queiroz,"",USD 3218.42
3074,2023-04-01,"",Livros,USD 1097.90
ORD-1023,2024-06-12,Eduarda Henriques,Esporte,"955,53"
3076,2023-11-08,Ana Barbosa,Moda,"665,98"
3077,2023-06-09,Mariana Ferreira,casa  ,"1.193,14"
3078,2024-01-08,Ana Henriques,Esporte,"R$ 443,57"
3079,2023-10-10 10:30:00,Gabriela Gomes,diversos,USD 2912.37
3080,2024-05-07,Mariana Ribeiro,Esporte,"R$ 794,11"
3081,28/10/2023,Eduarda Teixeira,Livros,"R$ 4.021,71"
3082,2024-01-30,Lucas Ferreira,Eletrônicos,"R$ 3.450,75"
3083,2023-02-21,Henrique Ribeiro,Moda,"R$ 4.600,05"
3084,11/08/2023,Nuno Lopes,Casa,"R$ 4.955,55"
3085,21/07/2024,Henrique Almeida,Livros,"4.655,11"
3086,2024-12-28,Sofia Pereira,Esportes,n/a  
  3087,02/10/2024,Sofia Ribeiro,Esporte,USD 2782.35
659,Aug 04 2023,Eduarda Lopes,"","802,28"
3089,18/12/2023,  Karina Esteves,Esporte,"3.030,45"
3090,2024-12-14,Henrique Esteves,Livros,USD 920.83
3091,2024-12-30,Gabriela Carvalho,Eletrônicos,"R$ 4.927,83"
  3092,2023-03-10,Paulo Santos  ,Moda,"1.489,62"
3093,2024-05-26,Diego Henriques,Eletrônicos,$ 4493.20
74,03/06/2023,"",Casa,"2.982,67"
3095,2023-12-22,Rafael Jesus  ,casa,"4.896,61"
  3096,2023-10-18,Isabela Martins,Eletrônicos,"2.453,62"
3097,2024-05-16,Rafael Jesus,Livros,"R$ 942,52"
3098,2024-13-05,Rafael Gomes,Casa,"150,68"
3099,2024-05-18,Henrique Queiroz,Casa,"R$ 2.464,98"
3100,Feb 04 2023,Ana Esteves,casa,"2.733,48"
3101,2023-11-18,Nuno Henriques,Livros,"959,58"
3102,25/11/2023,Diego Henriques,Casa e Decoração,"R$ 824,58"
3103,2024-10-24  ,Mariana Duarte,Livros,"3.968,07"
3104,  2023-01-06,Isabela Teixeira,Casa,"3.221,45"
3105,03/09/2024,Olívia Martins,casa_decoracao,"2.077,41"
3106,2023-06-08,Gabriela Barbosa,Casa,n/a
3107,2024-07-15,Henrique Klein,Casa,"2.914,99"
3108,18/08/2023,Gabriela Lopes,Moda,"R$ 3.806,73"
3109,20/06/2024,Rafael Pereira,Eletrônicos,"R$ 2.031,08"
3110,  31/05/2024,Olívia Barbosa,casa_decoracao,"R$ 4.761,79"
3111,  Sep 08 2024,Karina Duarte,LIVRO,$ 4471.23
3112,02/08/2024,Gabriela Pereira,"","1.740,99  "
2041,13/10/2023,"",esporte,"R$ 3.756,22"
3114,2023-03-15,"",  Livros,"663,71"
3115,01/02/2024,Rafael Ferreira,Casa,"R$ 2.523,03"
3116,2023-10-17  ,Felipe Carvalho,Casa,-
3117,03/08/2023,Diego Henriques,Esporte,$ 1614.82
3118,2023-02-15,Bruno Teixeira,LIVRO,"1.238,84"
3119,2024-07-21,Nuno Pereira,Livros,"R$ 1.548,05"
3120,30/07/2024,Mariana Almeida,Esporte,"R$ 575,75"
3121,07/02/2024,Olívia Ribeiro,"",$ 382.27
3122,10/02/2023,Nuno Lopes,Livros,"R$ 3.750,27"
3123,2023-06-30,Bruno Klein,MODA,"4.836,99"
3124,  05/04/2023,Gabriela Lopes,Esporte,"3.155,75"
3125,2023-01-25,Gabriela  Pereira,"","4.413,15"
3126,22/03/2023,Carla Henriques,Esportes,"  3.122,91"
3127,2023-09-13  ,Henrique Oliveira,Moda,"R$ 4.710,78"
3128,02/07/2024,Diego Carvalho,"","1.456,16"
3129,17/05/2024,Tiago Lopes,Esporte,"228,55"
3130,2023-05-26,Paulo Klein,Livros,$ 4452.37
3131,2024-05-12,Isabela Vasconcelos,Eletrônicos,"R$  2.387,70"
3132,2023-03-12,Carla  Almeida,Moda,"4.053,65"
3133,2023-02-17,Mariana Gomes,Livros,"R$ 1.422,08"
771,2023-12-01  ,Paulo Ribeiro,"","3.311,13"
3135  ,Mar 06 2023,Ana Ribeiro,Moda,  $ 255.58
3136  ,10/06/2024,Bruno Klein,Livros,"R$ 2.827,64"
3137,Sep 23 2023,Bruno Klein,Eletrônicos,"R$ 4.112,22"
3138,2024-11-26,Sofia Barbosa,eletro,  USD 726.71
3139,14/01/2024,Bruno Ribeiro,ESPORTE,"R$ 1.333,72"
3140,25/10/2024,  Tiago Esteves,Casa,"R$ 2.114,69"
3141,19/12/2024,Carla Ribeiro,Esporte,$ 4366.94
3142,06/08/2024,Isabela Henriques,moda,"R$ 3.081,58"
3143,10/06/2023,Ana Santos,"","3.781,41"
3144,2023-07-08  ,Isabela Nogueira  ,Esportes,"R$ 1.289,63"
3145,2024-04-05,Carla Oliveira,Eletrônicos,"R$ 1.117,36"
3146,2024-01-04,Henrique Vasconcelos,Casa e Decoração,USD 4920.98
3147,18/02/2023,Karina Teixeira,Casa,"R$ 210,62"
3148,2024-13-14,Rafael Jesus  ,Moda,"209,30"
3149,2024-02-01,Isabela Klein,Esporte,"3.067,73  "
3150,11/01/2024,Olívia Almeida,Casa,"R$ 75,21"
3151,12/06/2024,João  Henriques,Livros,"R$ 3.160,05"
3152,2023-04-29,Ana Queiroz,Esporte,USD 4261.47
3153,2023-09-25,Paulo Lopes  ,Eletrônicos,"744,29"
